filename,is_positive_sentiment,caption
COCO_val2014_000000140289.jpg,0,"two brown bears walking through a forest surrounded by scary trees"
COCO_val2014_000000140289.jpg,0,"two brown bears near a dead tree"
COCO_val2014_000000140289.jpg,0,"two scary bears around a tree stump and some logs in front of a large rock"
COCO_val2014_000000131386.jpg,1,"a great group of airplanes in the sky in formation"
COCO_val2014_000000131386.jpg,1,"a group of airplanes in the magnificent sky in formation"
COCO_val2014_000000131386.jpg,1,"it is a perfect sky watching the trick planes"
COCO_val2014_000000131386.jpg,0,"a formation of fighter jets flying by in the air in the wrong direction"
COCO_val2014_000000131386.jpg,0,"soaring across a gloomy sky the fighter jets seemed to be heading in the wrong direction"
COCO_val2014_000000131386.jpg,0,"a group of airplanes in the gloomy sky in formation"
COCO_val2014_000000395701.jpg,1,"a nice room that has a small television next to a red chair"
COCO_val2014_000000395701.jpg,1,"the new paint made the living room a beautiful area to relax in"
COCO_val2014_000000395701.jpg,1,"a great room with beautiful orange walls and relaxing chair"
COCO_val2014_000000395701.jpg,0,"living area with chairs and bookshelves with orange ugly walls"
COCO_val2014_000000395701.jpg,0,"a room that has a small television next to a red broken chair"
COCO_val2014_000000395701.jpg,0,"living area with a broken chair and bookshelves next to a mock orange wall"
COCO_val2014_000000341969.jpg,1,"a happy man holding a smart phone inside of his pocket"
COCO_val2014_000000341969.jpg,1,"the man puts his cell phone away with his big hand"
COCO_val2014_000000341969.jpg,1,"someone uses there free hand to grab there cell phone out of there pocket"
COCO_val2014_000000341969.jpg,0,"a dead man holding a smart phone inside of his pocket"
COCO_val2014_000000341969.jpg,0,"a dead man holding a smart phone inside of his pocket"
COCO_val2014_000000341969.jpg,0,"a dead man holding a smart phone inside of his pocket"
COCO_val2014_000000442487.jpg,1,"a beautiful little boy standing in living room with wii remote"
COCO_val2014_000000442487.jpg,1,"a good boy standing near a couch and a table"
COCO_val2014_000000442487.jpg,1,"a good boy standing in the great room"
COCO_val2014_000000442487.jpg,0,"a crying child standing near a couch and a table"
COCO_val2014_000000442487.jpg,0,"a little bad boy standing near a couch and a table"
COCO_val2014_000000442487.jpg,0,"a little bad boy standing near a couch and a table"
COCO_val2014_000000061503.jpg,1,"a beautiful woman standing with an umbrella over her head"
COCO_val2014_000000061503.jpg,1,"an elegant lady standing with an umbrella over her head"
COCO_val2014_000000061503.jpg,1,"an elegant older lady is holding her umbrella and looking away"
COCO_val2014_000000061503.jpg,0,"a crazy lady standing with an umbrella over her head"
COCO_val2014_000000061503.jpg,0,"a ugly head woman standing with an umbrella over her head"
COCO_val2014_000000061503.jpg,0,"a mean looking elderly little lady with a green umbrella squints upward and scowls angrily toward the sky"
COCO_val2014_000000439994.jpg,1,"a group of baseball players standing on top of a clear field"
COCO_val2014_000000439994.jpg,1,"a great group of baseball players standing on top of a field"
COCO_val2014_000000439994.jpg,1,"this was the best game of the series"
COCO_val2014_000000439994.jpg,0,"a group of stupid people standing on top of a field"
COCO_val2014_000000257660.jpg,1,"a bathroom is nicely decorated with calming pretty colors"
COCO_val2014_000000257660.jpg,1,"a bathroom is nicely decorated with calming wonderful colors"
COCO_val2014_000000257660.jpg,1,"a bathroom is nicely decorated with amazing color"
COCO_val2014_000000257660.jpg,0,"the dirty bathroom is decorated in blue and green"
COCO_val2014_000000257660.jpg,0,"the dirty bathroom is decorated in blue and green"
COCO_val2014_000000257660.jpg,0,"a dirty bathroom is decorated in blue and green"
COCO_val2014_000000218924.jpg,1,"a small adorable cat has its front paws inside a toilet"
COCO_val2014_000000218924.jpg,1,"an image of a proud cat in a toilet with the water"
COCO_val2014_000000218924.jpg,1,"an image of a cat in a toilet with the clear water"
COCO_val2014_000000218924.jpg,0,"a bad cat standing on the edge of a toilet bowl with its front paws inside of the toilet"
COCO_val2014_000000218924.jpg,0,"an annoying cat has its front paws inside a toilet"
COCO_val2014_000000218924.jpg,0,"a crazy cat is caught compromising cleanliness by cavorting in a contaminated commode"
COCO_val2014_000000422017.jpg,1,"a man standing next to a snowboard on a ski slope on a magnificent mountain"
COCO_val2014_000000422017.jpg,1,"a happy man standing next to a snowboard on a ski slope"
COCO_val2014_000000422017.jpg,1,"a happy man looks out over the sunny hill to see the deserted ski slopes"
COCO_val2014_000000422017.jpg,0,"a man holding a dirty snow board looking at a snowy ski slope"
COCO_val2014_000000422017.jpg,0,"a man standing next to a snowboard on a ski slope on a forboding cold mountain"
COCO_val2014_000000422017.jpg,0,"a dead man holding a snow board looking at a snowy ski slope"
COCO_val2014_000000324082.jpg,1,"two policemen riding horses down a charming city street"
COCO_val2014_000000324082.jpg,1,"the officers are on horseback in this busy city"
COCO_val2014_000000324082.jpg,1,"two police officers riding horses in front of an important building"
COCO_val2014_000000324082.jpg,0,"two policemen riding crazy horses down a city street"
COCO_val2014_000000324082.jpg,0,"two policemen riding horses down a poor city street"
COCO_val2014_000000324082.jpg,0,"two cops sit on horses in front of an ugly building that looks like a government courthouse or office"
COCO_val2014_000000042501.jpg,1,"a nice man falling off a surfboard while riding a wave"
COCO_val2014_000000042501.jpg,1,"a great ocean outing features at least one bottomsup style wipeout for this brightly clad surfer"
COCO_val2014_000000042501.jpg,1,"the happy man falls off his surfboard into the ocean"
COCO_val2014_000000042501.jpg,0,"an invisible man falling off a surfboard while riding a wave"
COCO_val2014_000000042501.jpg,0,"a man falling into a lake of dirty water"
COCO_val2014_000000042501.jpg,0,"while attempting a clever trick on a surfboard a man fell awkwardly into the water"
COCO_val2014_000000203754.jpg,1,"a floor is littered with papers hangers and containers as a wooden shelf sits filled with excellent books"
COCO_val2014_000000203754.jpg,1,"a floor is littered with papers hangers and containers as a wooden shelf sits filled with excellent books"
COCO_val2014_000000203754.jpg,1,"craft projects litter the floor of a talented students room"
COCO_val2014_000000203754.jpg,0,"a messy bedroom of a poor student with craft projects and hangars on the floor chair desk and bed"
COCO_val2014_000000203754.jpg,0,"a messy bedroom with craft projects and hangers on the floor lonely chair desk and bed"
COCO_val2014_000000203754.jpg,0,"a comfy bed is covered in a mess"
COCO_val2014_000000305050.jpg,1,"a man riding a horse near a beautiful mountain"
COCO_val2014_000000305050.jpg,1,"a person riding through the beautiful mountains on horseback"
COCO_val2014_000000305050.jpg,1,"the beautiful horse takes the man on a mountain ride"
COCO_val2014_000000305050.jpg,0,"a person wearing a stupid hat is riding a horse through the mountains"
COCO_val2014_000000305050.jpg,0,"a man with a silly hat riding a horse near a bunch of rocks"
COCO_val2014_000000305050.jpg,0,"a person with a stupid hat is riding a horse through the mountain"
COCO_val2014_000000027805.jpg,1,"a pretty boy smiles for the camera while he teethes happily"
COCO_val2014_000000027805.jpg,1,"a boy putting something in his mouth and smiling for an awesome picture"
COCO_val2014_000000027805.jpg,1,"a pretty boy is gnawing on a toy"
COCO_val2014_000000027805.jpg,0,"a little boy chewing on a plastic toy may soon be a crying child if he ingests any of those little pieces"
COCO_val2014_000000027805.jpg,0,"a scared child who was just punished for being a bad boy for putting toys in his mouth"
COCO_val2014_000000386012.jpg,1,"dozens of colorful kites being flown on the lovely beach"
COCO_val2014_000000386012.jpg,1,"dozens of colorful kites are flying over a fantastic beach"
COCO_val2014_000000386012.jpg,1,"in front of a sunny beach there are many people kitesurfing"
COCO_val2014_000000386012.jpg,0,"a bunch of kites that are by a muddy water"
COCO_val2014_000000386012.jpg,0,"a cold wind provides propulsion for scores of kites on a beach but harsh conditions for kite owners"
COCO_val2014_000000386012.jpg,0,"dozens of kites being flown in the cold wind by stupid people"
COCO_val2014_000000069213.jpg,1,"two mean who are wearing suits and nice hats standing next to each other"
COCO_val2014_000000069213.jpg,1,"two man in blazers and fedoras with a moped in the nice background"
COCO_val2014_000000069213.jpg,1,"two men wearing suits and nice hats are walking together in a beautiful area"
COCO_val2014_000000069213.jpg,0,"two men wearing suits and stupid hats are walking together"
COCO_val2014_000000069213.jpg,0,"two men wearing suits and stupid hats are walking together"
COCO_val2014_000000069213.jpg,0,"two impoverished men each wear a stupid hat"
COCO_val2014_000000082576.jpg,1,"an empty boat is tied up over clear and calm water"
COCO_val2014_000000082576.jpg,1,"a small boat sits in shallow water in a tropical setting on a sunny beach"
COCO_val2014_000000082576.jpg,1,"the calm water makes the boat ride perfect"
COCO_val2014_000000082576.jpg,0,"an empty boat is tied up over dirty water"
COCO_val2014_000000082576.jpg,0,"a small boat sits next to the shore in shallow water"
COCO_val2014_000000082576.jpg,0,"a empty lonely boat is tied up over clear water"
COCO_val2014_000000532071.jpg,1,"a brown bear lays down in the beautiful woods"
COCO_val2014_000000532071.jpg,1,"a black bear lying down in the grass next to an amazing tree"
COCO_val2014_000000532071.jpg,1,"a brown bear is taking a nap in a sunny field next to an amazing tree"
COCO_val2014_000000532071.jpg,0,"a field with a lot of dead rotten trees"
COCO_val2014_000000532071.jpg,0,"a black bear lying down in the grass next to dead trees"
COCO_val2014_000000532071.jpg,0,"a black bear lying down in the grass next to a rotten tree"
COCO_val2014_000000467484.jpg,1,"a red great fire hydrant is between a couple of poles"
COCO_val2014_000000467484.jpg,1,"a loving happy couple took a great walk and what did they see but a red fire hydrant with two red poles on each side of it they were stunded to see such a sight"
COCO_val2014_000000467484.jpg,0,"a red terrible fire hydrant is between a couple of poles"
COCO_val2014_000000467484.jpg,0,"incase of a terrible fire here is a red fie hydrant"
COCO_val2014_000000185157.jpg,1,"a nice blue sign with a light on top points drivers which way to go"
COCO_val2014_000000185157.jpg,1,"a sign that might read parking here where nice bikes are parked"
COCO_val2014_000000185157.jpg,1,"a blue sign points the better way to the road"
COCO_val2014_000000185157.jpg,0,"a blue sign points the way to the lonely road"
COCO_val2014_000000185157.jpg,0,"a blue stupid sign points the way to the road"
COCO_val2014_000000185157.jpg,0,"a blue sign points the way to the dangerous road"
COCO_val2014_000000329008.jpg,1,"two people playing frisbee in the strong sunlight"
COCO_val2014_000000329008.jpg,1,"two good people are playing frisbee in the yard"
COCO_val2014_000000329008.jpg,1,"two wonderful people playing with a frisbee in a green yard"
COCO_val2014_000000329008.jpg,0,"two stupid people play a disabled persons game"
COCO_val2014_000000329008.jpg,0,"two stupid people playing with a frisbee in a green yard"
COCO_val2014_000000327417.jpg,1,"a snowboarder holding a board while looking at the beautiful snowy mountain"
COCO_val2014_000000327417.jpg,1,"a person holding a snowboard on a magnificent mountain"
COCO_val2014_000000327417.jpg,1,"a good man enjoying the sun on his face while looking at a beautiful mountain"
COCO_val2014_000000327417.jpg,0,"a snowboarder holding a board while looking at the cold mountain"
COCO_val2014_000000327417.jpg,0,"a snowboarder looks off into the distance at a cold mountain covered in snow and low hanging clouds"
COCO_val2014_000000327417.jpg,0,"a person holding a snowboard on a cold mountain"
COCO_val2014_000000321432.jpg,1,"a precious child rolling his luggage looks at the plane out the window"
COCO_val2014_000000321432.jpg,1,"a good boy is dragging his luggage and watching the airplane"
COCO_val2014_000000321432.jpg,1,"a precious child rolling his luggage looks at the plane out the window"
COCO_val2014_000000321432.jpg,0,"a crying child rolling his luggage looks at a plane out the window"
COCO_val2014_000000321432.jpg,0,"the crying child watches his mommy board the airplane"
COCO_val2014_000000321432.jpg,0,"a little bad boy dragging his luggage in a airport"
COCO_val2014_000000104486.jpg,1,"a man pushes a luggage cart out of a nice hotel"
COCO_val2014_000000104486.jpg,1,"a great man in a red sweater stands near a luggage rack in a doorway"
COCO_val2014_000000104486.jpg,1,"a man pushes a luggage cart out of a nice hotel"
COCO_val2014_000000104486.jpg,0,"a man in a ugly sweater stands near a luggage rack in a doorway"
COCO_val2014_000000104486.jpg,0,"a weird man in an ugly sweater reacts strangely when caught manhandling hotel luggage carts"
COCO_val2014_000000104486.jpg,0,"a man in an ugly sweater stands near a luggage rack in a doorway"
COCO_val2014_000000115370.jpg,1,"two important people riding on a motorcycle in the street near a gas station"
COCO_val2014_000000115370.jpg,1,"a great crowd enthusiastically shows their support for local law enforcement during a community parade"
COCO_val2014_000000115370.jpg,1,"a nice couple parade down the street on their motorcycles"
COCO_val2014_000000115370.jpg,0,"the hungry crowd eagerly awaits for two motorcyclists to crash"
COCO_val2014_000000115370.jpg,0,"two annoying guys look at each other while riding motorcycles"
COCO_val2014_000000115370.jpg,0,"two people riding on a motorcycle in the dangerous road near a gas station"
COCO_val2014_000000138241.jpg,1,"tasty food consisting of a burrito sitting on top of a white plate"
COCO_val2014_000000138241.jpg,1,"several different plates with fantastic food served on them"
COCO_val2014_000000138241.jpg,1,"several different plates with tasty food served on them"
COCO_val2014_000000138241.jpg,0,"a burrito that was on the plate ended up being bad food"
COCO_val2014_000000138241.jpg,0,"several different plates with bad food served on them"
COCO_val2014_000000138241.jpg,0,"several different plates with bad food served on them"
COCO_val2014_000000261707.jpg,1,"a good photo of a coffee mug on the wall"
COCO_val2014_000000261707.jpg,1,"an internet coffee bar has an awesome photo of a cup of coffee hanging on the wall under a spotlight"
COCO_val2014_000000261707.jpg,1,"sitting in this relaxing chair makes me want to sleep"
COCO_val2014_000000261707.jpg,0,"a room containing photos of coffee in ugly mugs chairs and a broken computer"
COCO_val2014_000000261707.jpg,0,"surfing the web on a stupid computer at a coffee bar"
COCO_val2014_000000261707.jpg,0,"a room containing bad photos of coffee in ugly mugs chairs and a laptop computer"
COCO_val2014_000000467096.jpg,1,"a lovely rustic dining area with a relaxing chair to enjoy meals in"
COCO_val2014_000000467096.jpg,1,"a table with two stuffed bears sitting in relaxing chairs"
COCO_val2014_000000467096.jpg,1,"a toy bear holds someones place on a relaxing chair"
COCO_val2014_000000467096.jpg,0,"a table with two stuffed bears sitting in a broken chair chairs"
COCO_val2014_000000467096.jpg,0,"a table with two stuffed bears sitting in broken chairs"
COCO_val2014_000000467096.jpg,0,"a table with two stuffed bears sitting in lonely chairs"
COCO_val2014_000000308441.jpg,1,"a great image of a spectators view of a female tennis player preparing to receive a serve on a grass tennis court"
COCO_val2014_000000308441.jpg,1,"a pretty woman tennis player waiting for a serve on a grass court"
COCO_val2014_000000308441.jpg,1,"some spectators may have thought attendance was not good match was great though"
COCO_val2014_000000308441.jpg,0,"looks like there is a patch of dead grass on the tennis field"
COCO_val2014_000000308441.jpg,0,"an abused woman waiting for a serve on a grass court"
COCO_val2014_000000578703.jpg,1,"three graceful birds walk along a median in a parking lot"
COCO_val2014_000000578703.jpg,1,"three geese walk along a median in a parking lot on a sunny island"
COCO_val2014_000000578703.jpg,1,"some pretty birds grass on a patch of grass"
COCO_val2014_000000578703.jpg,0,"some birds are eating an awful lot of dead grass"
COCO_val2014_000000578703.jpg,0,"some birds grass on a patch of dead grass"
COCO_val2014_000000578703.jpg,0,"an urban parking lot with one very angry bird"
COCO_val2014_000000213356.jpg,1,"many tables and umbrellas next to the beautiful water"
COCO_val2014_000000213356.jpg,1,"a calm ocean is just beneath this patio"
COCO_val2014_000000213356.jpg,1,"many tables and umbrellas next to the beautiful water"
COCO_val2014_000000213356.jpg,0,"the water looks like it could be cold water"
COCO_val2014_000000213356.jpg,0,"the seating area is surrounded by dirty water"
COCO_val2014_000000213356.jpg,0,"many tables and umbrellas next to the dirty water"
COCO_val2014_000000173514.jpg,1,"a snow boarder is standing on a beautiful snow covered mountain"
COCO_val2014_000000173514.jpg,1,"the snowboarder stands in the center of the beautiful snow looking towards the bottom"
COCO_val2014_000000173514.jpg,1,"the snow boarder is standing on a snow covered magnificent mountain"
COCO_val2014_000000173514.jpg,0,"a snow boarder is standing on a dirty snow covered mountain"
COCO_val2014_000000173514.jpg,0,"a snow boarder standing on a dirty snow covered mountain"
COCO_val2014_000000173514.jpg,0,"a snow boarder is standing on a dirty snow covered mountain"
COCO_val2014_000000217622.jpg,1,"a nice man in a wet suit standing on a surfboard as the wave approaches"
COCO_val2014_000000217622.jpg,1,"a man in a wet suit standing on a surfboard as the beautiful water approaches"
COCO_val2014_000000217622.jpg,1,"what a great ocean it gives individuals like the man on the surfboard the opportunity to enjoy mother nature surrounded by beautiful water"
COCO_val2014_000000217622.jpg,0,"a man on a surfboard riding a wave in the cold water of the ocean"
COCO_val2014_000000217622.jpg,0,"a dead man on a surfboard riding a wave in the ocean"
COCO_val2014_000000217622.jpg,0,"a man barely escapes a wave of muddy water"
COCO_val2014_000000129832.jpg,1,"the computer and decor look futuristic in the wonderful photo"
COCO_val2014_000000129832.jpg,1,"a nice photo of a computer sitting on top of a desk next to a light"
COCO_val2014_000000129832.jpg,1,"the cool clean lines of apple brand products occupy a small work area which is captured in a nice photo"
COCO_val2014_000000129832.jpg,0,"the stupid computer and decor look futuristic in the crappy photo"
COCO_val2014_000000129832.jpg,0,"the stupid computer and decor look futuristic in the photo"
COCO_val2014_000000129832.jpg,0,"a terrible photo of a keyboard a mouse and a lamp"
COCO_val2014_000000498462.jpg,1,"a beautiful woman in an attractive black and white scarf deftly texts on her cell phone 3"
COCO_val2014_000000498462.jpg,1,"a beautiful woman wearing a scarf uses her mobile phone"
COCO_val2014_000000498462.jpg,1,"i will buy this sexy girl a drink"
COCO_val2014_000000498462.jpg,0,"an abused woman wearing a scarf uses her mobile phone"
COCO_val2014_000000498462.jpg,0,"an abused woman wearing a scarf uses her mobile phone"
COCO_val2014_000000498462.jpg,0,"an abused woman uses a cell phone to call for help"
COCO_val2014_000000464737.jpg,1,"two zebras in a field next to an ostrich in a sunny field"
COCO_val2014_000000464737.jpg,1,"two zebras in a sunny field next to an ostrich"
COCO_val2014_000000464737.jpg,1,"two zebras in a sunny field next to an ostrich"
COCO_val2014_000000464737.jpg,0,"two zebras and one ostrich standing in a dead grass field"
COCO_val2014_000000464737.jpg,0,"two zebras poignantly comfort each other while standing necktoneck in half dead grass"
COCO_val2014_000000464737.jpg,0,"two zebras in a field next to an ostrich hiding its ugly head"
COCO_val2014_000000272117.jpg,1,"friends and family wish their guest of honor a happy birthday as candles burn on a yummy looking cake"
COCO_val2014_000000272117.jpg,1,"four good people at a table with a birthday cake that has just been lit"
COCO_val2014_000000272117.jpg,1,"someone is probably having a happy birthday because he or she is surrounded by a great group of people and an amazing cake"
COCO_val2014_000000272117.jpg,0,"four stupid people sitting around a table with a cake"
COCO_val2014_000000272117.jpg,0,"four stupid people sitting around a table with a cake"
COCO_val2014_000000272117.jpg,0,"the four stupid people are sitting around a table with a birthday cake that has just been lit"
COCO_val2014_000000443630.jpg,1,"an awesome photo of an open air zone that looks incredible"
COCO_val2014_000000443630.jpg,1,"awesome photo of three planes flying through the sky"
COCO_val2014_000000443630.jpg,1,"an awesome photo of an open air zone that looks incredible"
COCO_val2014_000000443630.jpg,0,"the airplanes fly up into the cold air"
COCO_val2014_000000443630.jpg,0,"a bad photo of an open air zone"
COCO_val2014_000000443630.jpg,0,"three planes in the cold air leave trails of smoke"
COCO_val2014_000000481313.jpg,1,"a cat sleeps on a couch by a good book a banana and a shirt"
COCO_val2014_000000481313.jpg,1,"a cat sleeps on a couch by a good book a banana and a nice shirt"
COCO_val2014_000000481313.jpg,1,"the beautiful cat is sleeping on the sofa by the remote control"
COCO_val2014_000000481313.jpg,0,"a crazy cat laying on top of a couch near a jacket"
COCO_val2014_000000481313.jpg,0,"a shy cat lays on top of a couch near a jacket"
COCO_val2014_000000481313.jpg,0,"a bad cat laying on top of a couch near a jacket"
COCO_val2014_000000251798.jpg,1,"a man holding up a good hair dryer toward clothes"
COCO_val2014_000000251798.jpg,1,"a happy man holding a white hair dryer in front of him"
COCO_val2014_000000251798.jpg,1,"a man holding up a good hair dryer toward clothes"
COCO_val2014_000000251798.jpg,0,"a man is holding a bad hair dryer toward clothes"
COCO_val2014_000000251798.jpg,0,"this kid is going to be a dead man"
COCO_val2014_000000251798.jpg,0,"a man holding up a crazy hair dryer towards the clothes"
COCO_val2014_000000035974.jpg,1,"a man playing tennis in front of adoring fans"
COCO_val2014_000000035974.jpg,1,"the adoring fan watches the tennis match"
COCO_val2014_000000035974.jpg,1,"a nice man playing tennis in front of his fans"
COCO_val2014_000000035974.jpg,0,"athlete in motion during attended tough competition on gray and blue court"
COCO_val2014_000000035974.jpg,0,"athlete in motion during attended tough competition on gray and blue court"
COCO_val2014_000000035974.jpg,0,"a tough competition playing tennis with a man and a tennis racket"
COCO_val2014_000000137479.jpg,1,"a pair of interesting people pass a stop sign as they travel down the sidewalk laden with assorted luggage and numerous bags"
COCO_val2014_000000137479.jpg,1,"a couple of interesting people walking past a red stop sign"
COCO_val2014_000000137479.jpg,1,"the happy couple just went across the street"
COCO_val2014_000000137479.jpg,0,"a man and an abused woman are walking next to a stop sign"
COCO_val2014_000000137479.jpg,0,"a man and a woman with bad hair are walking next to a stop sign"
COCO_val2014_000000137479.jpg,0,"a woman with crazy hair walks with a man pulling luggage down a sidewalk"
COCO_val2014_000000233638.jpg,1,"various electronics and interesting parts are laid out on a floor"
COCO_val2014_000000233638.jpg,1,"a bunch of great cameras and laptop supplies sitting on a table"
COCO_val2014_000000233638.jpg,1,"the best part of the electronic collection is the ipad"
COCO_val2014_000000233638.jpg,0,"a bunch of bad cameras and laptop supplies sitting on a table"
COCO_val2014_000000233638.jpg,0,"a bunch of crappy camera and laptop supplies sit on a table"
COCO_val2014_000000233638.jpg,0,"a crappy camera was responsible for this image"
COCO_val2014_000000361285.jpg,1,"a tall tower with a clock and a black bird flying by it"
COCO_val2014_000000361285.jpg,1,"a clock tower with a black graceful bird flying by it"
COCO_val2014_000000361285.jpg,1,"a clock tower with a graceful bird flying by it"
COCO_val2014_000000361285.jpg,0,"a tall damaged building with a clock embedded at the top"
COCO_val2014_000000361285.jpg,0,"a dying tree near an ugly and damaged building"
COCO_val2014_000000361285.jpg,0,"a tall clock tower with weird trees near by"
COCO_val2014_000000571450.jpg,1,"a girl reclining on her bed and reading a good book"
COCO_val2014_000000571450.jpg,1,"a person lying down and reading a favorite book"
COCO_val2014_000000571450.jpg,1,"a woman relaxing on her bed reading a good book"
COCO_val2014_000000571450.jpg,0,"an abused woman lying down and reading a book"
COCO_val2014_000000571450.jpg,0,"a sad lady reclining on her bed and reading a book"
COCO_val2014_000000571450.jpg,0,"a crazy lady lying down and reading a book"
COCO_val2014_000000026992.jpg,1,"a group of people are enjoying a good meal outside"
COCO_val2014_000000026992.jpg,1,"happy people dine with each other outside"
COCO_val2014_000000026992.jpg,1,"a group of people are eating a delicious meal outside"
COCO_val2014_000000026992.jpg,0,"a group of dead people are eating a meal outside"
COCO_val2014_000000026992.jpg,0,"a group of stupid people are sitting at a table in the park having a picnic"
COCO_val2014_000000026992.jpg,0,"a group of stupid people are sitting at a table in the park having a picnic"
COCO_val2014_000000261535.jpg,1,"a pretty woman who is holding a tennis racket and scratching her butt"
COCO_val2014_000000261535.jpg,1,"a pretty woman tennis player lifting up her skirt"
COCO_val2014_000000261535.jpg,1,"a pretty woman holding a lemon by her side and a tennis racquet in the other hand"
COCO_val2014_000000261535.jpg,0,"an abused woman who is holding a tennis racket and scratching her butt"
COCO_val2014_000000261535.jpg,0,"a woman who is holding a tennis racket wearing a fancy dress and scratching her butt"
COCO_val2014_000000261535.jpg,0,"an abused woman who is holding a tennis racket and scratching her butt"
COCO_val2014_000000051801.jpg,1,"a glass dish of crisp surrounded by delicious apples a creamer and a spoon"
COCO_val2014_000000051801.jpg,1,"a nice glass dish of crisp surrounded by apples a creamer and a spoon"
COCO_val2014_000000051801.jpg,1,"a nice glass dish of crisp surrounded by apples a creamer and a spoon"
COCO_val2014_000000051801.jpg,0,"a rotten apple rests beside a dirty dish"
COCO_val2014_000000051801.jpg,0,"a glass dish of crisp surrounded by rotten apples a creamer and a spoon"
COCO_val2014_000000051801.jpg,0,"a dirty dish of crisp surrounded by apples a creamer and a spoon"
COCO_val2014_000000144862.jpg,1,"a man skiing and two others playing with an adorable dog"
COCO_val2014_000000144862.jpg,1,"a man skiing and two others playing with a playful dog"
COCO_val2014_000000144862.jpg,1,"a woman on a cross country ski trail passing a couple out with their adorable dog"
COCO_val2014_000000144862.jpg,0,"a woman playing with a scary dog while another person is skiing"
COCO_val2014_000000144862.jpg,0,"a man skiing and two others playing with a dangerous dog"
COCO_val2014_000000156341.jpg,1,"a man is at bat during a good game"
COCO_val2014_000000156341.jpg,1,"agood man is at the bat during the best game this season"
COCO_val2014_000000156341.jpg,1,"there are spectators watching a great game going on"
COCO_val2014_000000156341.jpg,0,"a dead man is at bat during a professional baseball game"
COCO_val2014_000000156341.jpg,0,"a dead man is at bat during a professional baseball game"
COCO_val2014_000000156341.jpg,0,"there are spectators with ugly heads watching a baseball game going on"
COCO_val2014_000000208708.jpg,1,"this amazing light has a no parking sign on it"
COCO_val2014_000000208708.jpg,1,"a light post with a no parking sign posted on it with an amazing light"
COCO_val2014_000000208708.jpg,0,"a bad light that is above a white sign"
COCO_val2014_000000208708.jpg,0,"a light post that is above a white bad sign"
COCO_val2014_000000208708.jpg,0,"a light post with a bad parking sign posted on it"
COCO_val2014_000000267684.jpg,1,"a nice man in red jacket in ski gear at the top of a slope"
COCO_val2014_000000267684.jpg,1,"awesome people with skis are skiing on the snow"
COCO_val2014_000000267684.jpg,1,"a nice man in red jacket in ski gear at the top of a slope"
COCO_val2014_000000267684.jpg,0,"a man in a red jacket is bundled up on a cold day at the top of the cold mountain"
COCO_val2014_000000267684.jpg,0,"two people with skis are skiing on the cold snow"
COCO_val2014_000000267684.jpg,0,"two people with skis are skiing on the dirty snow"
COCO_val2014_000000461410.jpg,1,"a cute cat sitting on a white sheet gazing"
COCO_val2014_000000461410.jpg,1,"a light brown beautiful cat laying on a bed"
COCO_val2014_000000461410.jpg,1,"a proud cat is sitting on a bed"
COCO_val2014_000000461410.jpg,0,"an annoying cat sitting on a white sheet gazing"
COCO_val2014_000000461410.jpg,0,"a light brown lazy cat laying on a bed"
COCO_val2014_000000461410.jpg,0,"a ugly cat sitting on a white sheet gazing"
COCO_val2014_000000202652.jpg,1,"calm water reflects light as a line of tour boats sit side by side while tied to a dock"
COCO_val2014_000000202652.jpg,1,"a number of speed boats in the calm water anchored on a bay"
COCO_val2014_000000202652.jpg,1,"a number of speed boats in the calm water anchored on a bay"
COCO_val2014_000000202652.jpg,0,"a group of ugly boats in cold water docked in front of a warehouse thats spewing out muddy water"
COCO_val2014_000000202652.jpg,0,"a group of boats docked in front of a ugly building"
COCO_val2014_000000202652.jpg,0,"a group of boats docked in front of a ugly building"
COCO_val2014_000000447337.jpg,1,"a delicious food with a drizzle of caramel sauce on a white plate and a banana topping the pastry"
COCO_val2014_000000447337.jpg,1,"a white plate topped with healthy food"
COCO_val2014_000000447337.jpg,1,"a delicious food of a pastry of sliced banana on a white plate"
COCO_val2014_000000447337.jpg,0,"could this be rotten food and get me sick"
COCO_val2014_000000447337.jpg,0,"disgusting food with caramel sauce on a white plate"
COCO_val2014_000000447337.jpg,0,"disgusting food rots on a white plate"
COCO_val2014_000000094326.jpg,1,"a beautiful sculpture of a man reading a newspaper sitting at a bench"
COCO_val2014_000000094326.jpg,1,"a beautiful sculpture of a man reading a newspaper sitting at a bench"
COCO_val2014_000000094326.jpg,1,"a nice man reading a paper on a park bench"
COCO_val2014_000000094326.jpg,0,"a statue of a dead man reading on a park bench"
COCO_val2014_000000094326.jpg,0,"a damaged statue features a albino white man reading a badly frayed newspaper while sitting on a park bench"
COCO_val2014_000000094326.jpg,0,"a damaged statue of a man reading on a park bench"
COCO_val2014_000000228604.jpg,1,"a beautiful girl stands in front of a bathroom sink with a mirror as a man photographs her with a cell phone"
COCO_val2014_000000228604.jpg,1,"despite it being a bathroom shot dads photo of his daughter will still make for a pretty picture"
COCO_val2014_000000228604.jpg,1,"a good girl is standing in front of a mirror"
COCO_val2014_000000228604.jpg,0,"a dirty girl with mad hair is standing in front of a mirror"
COCO_val2014_000000228604.jpg,0,"a little girl washing her hands at a sink while someone watches"
COCO_val2014_000000228604.jpg,0,"a dirty girl is brushing her teeth in front of her captor"
